# Neutron cross sections extracted from Geant4 by the ESS dgcode framework (doi:10.1016/j.physb.2018.03.025).
# Element: Li6
# Geant4 version: 1043 "$Name: geant4-10-04-patch-03 $"
# Samples per energy point: 1250
# Energy_eV SigmaScat_Barn SigmaAbs_Barn
2.476e-09 1017.78 3.03784e+06
2.48313e-09 1016.87 3.03324e+06
2.49029e-09 1015.9 3.02897e+06
2.49747e-09 1014.05 3.02482e+06
2.50467e-09 1014.18 3.0204e+06
2.51189e-09 1010.66 3.01597e+06
2.51913e-09 1012.42 3.01145e+06
2.52639e-09 1010.45 3.00738e+06
2.53367e-09 1005.21 3.00302e+06
2.54097e-09 1007.12 2.99871e+06
2.5483e-09 1004.32 2.99418e+06
2.55564e-09 1003 2.98999e+06
2.56301e-09 1001.4 2.98569e+06
2.5704e-09 998.136 2.98139e+06
2.5778e-09 997.83 2.97717e+06
2.58523e-09 997.657 2.97291e+06
2.59269e-09 997.106 2.96866e+06
2.60016e-09 994.569 2.96448e+06
2.60765e-09 991.662 2.96007e+06
2.61517e-09 991.891 2.95583e+06
2.62271e-09 989.973 2.95149e+06
2.63027e-09 989.077 2.94741e+06
2.63785e-09 990.76 2.9432e+06
2.64545e-09 986.415 2.93868e+06
2.65308e-09 986.845 2.93455e+06
2.66073e-09 982.15 2.93018e+06
2.66839e-09 979.244 2.92604e+06
2.67609e-09 981.376 2.92194e+06
2.6838e-09 981.141 2.91778e+06
2.69153e-09 978.275 2.91357e+06
2.69929e-09 973.098 2.90951e+06
2.70707e-09 974.365 2.90543e+06
2.71488e-09 976.566 2.90107e+06
2.7227e-09 973.852 2.89688e+06
2.73055e-09 970.771 2.89257e+06
2.73842e-09 967.66 2.88843e+06
2.74631e-09 968.77 2.88435e+06
2.75423e-09 967.115 2.88035e+06
2.76217e-09 966.611 2.87628e+06
2.77013e-09 963.073 2.87198e+06
2.77811e-09 963.237 2.86782e+06
2.78612e-09 961.404 2.86371e+06
2.79415e-09 961.156 2.85965e+06
2.80221e-09 958.962 2.85535e+06
2.81028e-09 958.799 2.85144e+06
2.81838e-09 959.035 2.84715e+06
2.82651e-09 957.157 2.84334e+06
2.83465e-09 949.701 2.83914e+06
2.84282e-09 952.434 2.83506e+06
2.85102e-09 951.473 2.83099e+06
2.85924e-09 947.028 2.82681e+06
2.86748e-09 948.147 2.82285e+06
2.87574e-09 946.101 2.81878e+06
2.88403e-09 944.539 2.8147e+06
2.89234e-09 941.135 2.81065e+06
2.90068e-09 943.194 2.80655e+06
2.90904e-09 940.871 2.8026e+06
2.91743e-09 939.628 2.79865e+06
