# Neutron cross sections extracted from Geant4 by the ESS dgcode framework (doi:10.1016/j.physb.2018.03.025).
# Element: B
# Geant4 version: 1043 "$Name: geant4-10-04-patch-03 $"
# Samples per energy point: 1250
# Energy_eV SigmaScat_Barn SigmaAbs_Barn
2.44765e-09 4771.13 2.48996e+06
2.45471e-09 4770.48 2.48628e+06
2.46178e-09 4776.88 2.48272e+06
2.46888e-09 4762.04 2.47924e+06
2.476e-09 4742.16 2.47569e+06
2.48313e-09 4741.63 2.47202e+06
2.49029e-09 4731.82 2.46869e+06
2.49747e-09 4726.62 2.46496e+06
2.50467e-09 4728.02 2.46147e+06
2.51189e-09 4708.4 2.45781e+06
2.51913e-09 4718.74 2.45417e+06
2.52639e-09 4708.13 2.45069e+06
2.53367e-09 4690.13 2.44717e+06
2.54097e-09 4689.51 2.4439e+06
2.5483e-09 4679.53 2.44011e+06
2.55564e-09 4674.34 2.43661e+06
2.56301e-09 4666.95 2.43323e+06
2.5704e-09 4650.53 2.42971e+06
2.5778e-09 4651.18 2.42608e+06
2.58523e-09 4649.99 2.42271e+06
2.59269e-09 4647.17 2.41925e+06
2.60016e-09 4634.61 2.41577e+06
2.60765e-09 4618.25 2.41246e+06
2.61517e-09 4626.46 2.40889e+06
2.62271e-09 4609.41 2.4054e+06
2.63027e-09 4609.8 2.40199e+06
2.63785e-09 4619.22 2.39859e+06
2.64545e-09 4596.55 2.39523e+06
2.65308e-09 4598.99 2.39156e+06
2.66073e-09 4577.24 2.38819e+06
2.66839e-09 4562.81 2.3847e+06
2.67609e-09 4573.66 2.38124e+06
2.6838e-09 4569.55 2.37785e+06
2.69153e-09 4563.73 2.37445e+06
2.69929e-09 4531.95 2.371e+06
2.70707e-09 4541.27 2.36753e+06
2.71488e-09 4549.63 2.36413e+06
2.7227e-09 4540.76 2.36088e+06
2.73055e-09 4523.67 2.35734e+06
2.73842e-09 4508.71 2.35387e+06
2.74631e-09 4512.81 2.35056e+06
2.75423e-09 4508.41 2.34721e+06
2.76217e-09 4503.04 2.34389e+06
2.77013e-09 4489.14 2.34043e+06
2.77811e-09 4488.62 2.3372e+06
2.78612e-09 4481.09 2.33373e+06
2.79415e-09 4479.17 2.33038e+06
2.80221e-09 4468.18 2.32716e+06
2.81028e-09 4467.26 2.32383e+06
2.81838e-09 4470.12 2.32048e+06
2.82651e-09 4459.28 2.31714e+06
2.83465e-09 4428.19 2.31366e+06
2.84282e-09 4438.68 2.31032e+06
2.85102e-09 4435.53 2.30705e+06
2.85924e-09 4411.03 2.30389e+06
2.86748e-09 4419.53 2.30047e+06
2.87574e-09 4409.2 2.29713e+06
2.88403e-09 4400.8 2.29388e+06
2.89234e-09 4387.13 2.29048e+06
2.90068e-09 4393.54 2.28735e+06
2.90904e-09 4384.62 2.28388e+06
2.91743e-09 4379.24 2.28062e+06
2.92584e-09 4375.53 2.27738e+06
2.93427e-09 4363.89 2.27416e+06
2.94273e-09 4372.24 2.27077e+06
2.95121e-09 4346.22 2.26745e+06
2.95972e-09 4342.47 2.26437e+06
2.96825e-09 4330.53 2.26104e+06
2.9768e-09 4338.65 2.25767e+06
2.98538e-09 4320.94 2.25457e+06
2.99399e-09 4314.64 2.25136e+06
3.00262e-09 4306.35 2.24812e+06
3.01127e-09 4302.15 2.24479e+06
3.01995e-09 4301.76 2.24165e+06
3.02866e-09 4282.68 2.23837e+06
3.03739e-09 4290.12 2.23509e+06
3.04614e-09 4285.26 2.23195e+06
3.05492e-09 4283.98 2.22874e+06
3.06373e-09 4257.7 2.22534e+06
3.07256e-09 4267.41 2.22237e+06
3.08141e-09 4261.22 2.21906e+06
3.0903e-09 4263.28 2.21596e+06
3.0992e-09 4259.33 2.21272e+06
3.10814e-09 4241.72 2.20959e+06
3.11709e-09 4239.1 2.20658e+06
3.12608e-09 4237.21 2.20326e+06
3.13509e-09 4213.93 2.20007e+06
3.14413e-09 4212.39 2.19686e+06
3.15319e-09 4231.6 2.19365e+06
3.16228e-09 4220.94 2.19051e+06
3.17139e-09 4190.9 2.18733e+06
3.18053e-09 4199.25 2.18419e+06
3.1897e-09 4183.35 2.18131e+06
3.1989e-09 4180.71 2.17804e+06
3.20812e-09 4176.74 2.17492e+06
3.21736e-09 4176.94 2.17179e+06
3.22664e-09 4179.07 2.1686e+06
3.23594e-09 4166.26 2.16567e+06
3.24526e-09 4143.88 2.16242e+06
3.25462e-09 4139.09 2.15915e+06
3.264e-09 4143.26 2.15611e+06
3.27341e-09 4131.25 2.1529e+06
3.28284e-09 4126.43 2.15004e+06
3.2923e-09 4105.27 2.14687e+06
3.30179e-09 4117.28 2.14375e+06
3.31131e-09 4119.94 2.14068e+06
3.32086e-09 4107.77 2.1376e+06
3.33043e-09 4098.04 2.13441e+06
3.34003e-09 4081.72 2.13148e+06
3.34965e-09 4082.1 2.12849e+06
3.35931e-09 4076.14 2.12536e+06
3.36899e-09 4071.64 2.12225e+06
3.3787e-09 4066 2.11931e+06
3.38844e-09 4060.87 2.11614e+06
3.39821e-09 4060.98 2.11309e+06
3.408e-09 4043.31 2.11014e+06
3.41783e-09 4046.11 2.10705e+06
3.42768e-09 4047.35 2.10415e+06
3.43756e-09 4028.92 2.10105e+06
3.44747e-09 4022.91 2.09811e+06
3.4574e-09 4027.93 2.0949e+06
3.46737e-09 4023.46 2.09195e+06
3.47736e-09 4008.14 2.08906e+06
3.48739e-09 4003.35 2.086e+06
3.49744e-09 3997.39 2.08302e+06
3.50752e-09 3991.95 2.07992e+06
3.51763e-09 3985.46 2.077e+06
3.52777e-09 3969.9 2.07402e+06
3.53794e-09 3972.98 2.07093e+06
3.54813e-09 3963.94 2.06805e+06
3.55836e-09 3962.33 2.06497e+06
3.56862e-09 3961.81 2.0621e+06
3.5789e-09 3931.54 2.05904e+06
3.58922e-09 3945.77 2.05617e+06
3.59956e-09 3952.2 2.05318e+06
3.60994e-09 3936.81 2.05027e+06
3.62035e-09 3929.1 2.04728e+06
3.63078e-09 3926.54 2.04449e+06
3.64125e-09 3917.18 2.0413e+06
3.65174e-09 3900.35 2.03847e+06
3.66227e-09 3889.62 2.03551e+06
3.67282e-09 3902.52 2.03257e+06
3.68341e-09 3888.93 2.02966e+06
3.69403e-09 3884.49 2.02677e+06
3.70467e-09 3882.05 2.02397e+06
3.71535e-09 3875.36 2.02097e+06
3.72606e-09 3868.26 2.01812e+06
3.7368e-09 3857.35 2.01516e+06
3.74757e-09 3855.96 2.01231e+06
3.75837e-09 3847.88 2.00934e+06
3.76921e-09 3847.78 2.00649e+06
3.78007e-09 3856.2 2.00351e+06
3.79097e-09 3829.8 2.00073e+06
3.80189e-09 3839.87 1.9977e+06
3.81285e-09 3835.62 1.99506e+06
3.82384e-09 3824.66 1.99208e+06
3.83486e-09 3822.37 1.9891e+06
3.84592e-09 3806.91 1.98641e+06
3.857e-09 3806.7 1.98335e+06
3.86812e-09 3786.7 1.98068e+06
3.87927e-09 3818.71 1.97781e+06
3.89045e-09 3785.91 1.97492e+06
3.90167e-09 3783.89 1.97211e+06
3.91291e-09 3780.39 1.96936e+06
3.92419e-09 3770.79 1.96651e+06
3.9355e-09 3761.72 1.96367e+06
3.94684e-09 3753.36 1.96076e+06
3.95822e-09 3760.55 1.95788e+06
3.96963e-09 3751.13 1.95517e+06
3.98107e-09 3751.63 1.95229e+06
3.99255e-09 3734.83 1.94965e+06
4.00405e-09 3736.06 1.94675e+06
4.0156e-09 3716.2 1.94384e+06
4.02717e-09 3733.42 1.94115e+06
4.03878e-09 3715.93 1.93833e+06
4.05042e-09 3706.39 1.93582e+06
4.06209e-09 3709.71 1.93281e+06
4.0738e-09 3699.82 1.92984e+06
4.08555e-09 3695.11 1.9272e+06
4.09732e-09 3692.65 1.92427e+06
4.10913e-09 3684.28 1.92176e+06
4.12098e-09 3689.37 1.91891e+06
4.13285e-09 3683.76 1.91613e+06
4.14477e-09 3673.13 1.91343e+06
4.15671e-09 3660.6 1.91061e+06
