# Neutron cross sections extracted from Geant4 by the ESS dgcode framework (doi:10.1016/j.physb.2018.03.025).
# Element: Gd155
# Geant4 version: 1043 "$Name: geant4-10-04-patch-03 $"
# Samples per energy point: 1250
# Energy_eV SigmaScat_Barn SigmaAbs_Barn
1.74783e-09 13847.3 1.88918e+08
1.75287e-09 13813.6 1.88728e+08
1.75792e-09 13770.7 1.88431e+08
1.76299e-09 13779.4 1.88157e+08
1.76807e-09 13783.1 1.87881e+08
1.77317e-09 13714.1 1.87662e+08
1.77828e-09 13735.8 1.87264e+08
1.78341e-09 13682.5 1.87078e+08
1.78855e-09 13659.5 1.86822e+08
1.7937e-09 13689 1.86558e+08
1.79887e-09 13656.5 1.86305e+08
1.80406e-09 13645.4 1.85966e+08
1.80926e-09 13622.2 1.85744e+08
1.81447e-09 13574.5 1.85523e+08
1.8197e-09 13561.4 1.85228e+08
1.82495e-09 13543.6 1.84877e+08
1.83021e-09 13489.2 1.84659e+08
1.83548e-09 13489 1.84418e+08
1.84077e-09 13466.8 1.84126e+08
1.84608e-09 13491.1 1.83867e+08
1.8514e-09 13435.6 1.83624e+08
1.85674e-09 13443.8 1.83354e+08
1.86209e-09 13439.3 1.83001e+08
1.86745e-09 13396.9 1.82791e+08
1.87284e-09 13342.9 1.82524e+08
1.87824e-09 13348.4 1.82292e+08
1.88365e-09 13286.4 1.82016e+08
1.88908e-09 13326.4 1.81781e+08
1.89452e-09 13296.8 1.81531e+08
1.89998e-09 13257.6 1.81239e+08
1.90546e-09 13295.5 1.80996e+08
1.91095e-09 13210 1.80738e+08
1.91646e-09 13173.2 1.80516e+08
1.92199e-09 13152.8 1.80212e+08
1.92752e-09 13208.6 1.79952e+08
1.93308e-09 13141.1 1.79688e+08
1.93865e-09 13152.6 1.79334e+08
1.94424e-09 13115.9 1.79087e+08
1.94984e-09 13130.2 1.78853e+08
1.95546e-09 13068.7 1.78635e+08
1.9611e-09 13060.6 1.78362e+08
1.96675e-09 13043.4 1.78148e+08
1.97242e-09 13039.7 1.77884e+08
1.97811e-09 13018.6 1.77637e+08
1.98381e-09 12985.7 1.77419e+08
1.98953e-09 13015.6 1.77077e+08
1.99526e-09 12969.3 1.76857e+08
2.00101e-09 12933 1.76565e+08
2.00678e-09 12907.8 1.76359e+08
2.01257e-09 12882.3 1.76053e+08
2.01837e-09 12874.1 1.75791e+08
2.02418e-09 12869.4 1.75562e+08
2.03002e-09 12901.9 1.75338e+08
2.03587e-09 12798 1.75096e+08
2.04174e-09 12788.7 1.74775e+08
2.04762e-09 12812.5 1.74594e+08
2.05353e-09 12831.8 1.74271e+08
2.05944e-09 12760.4 1.74085e+08
2.06538e-09 12710 1.73803e+08
2.07133e-09 12705.7 1.735e+08
2.0773e-09 12694.3 1.73319e+08
2.08329e-09 12675.5 1.73072e+08
2.0893e-09 12647.8 1.72785e+08
2.09532e-09 12648.9 1.72618e+08
2.10136e-09 12614.1 1.72383e+08
2.10741e-09 12644 1.72131e+08
2.11349e-09 12609.4 1.71832e+08
2.11958e-09 12550.4 1.71553e+08
2.12569e-09 12595.8 1.71349e+08
2.13182e-09 12574 1.71107e+08
2.13796e-09 12561.9 1.70843e+08
2.14412e-09 12505.2 1.70547e+08
2.1503e-09 12498.1 1.70398e+08
2.1565e-09 12433.7 1.70083e+08
2.16272e-09 12440.3 1.69881e+08
2.16895e-09 12427.7 1.69658e+08
2.1752e-09 12376.8 1.6939e+08
2.18147e-09 12391.4 1.69116e+08
2.18776e-09 12369.4 1.68964e+08
2.19407e-09 12336.1 1.68725e+08
2.20039e-09 12318.7 1.68392e+08
2.20673e-09 12325.2 1.68102e+08
2.21309e-09 12281 1.67909e+08
2.21947e-09 12263.3 1.67649e+08
2.22587e-09 12213.8 1.674e+08
2.23229e-09 12243.1 1.67193e+08
2.23872e-09 12213 1.66944e+08
2.24517e-09 12177.3 1.66698e+08
2.25165e-09 12201.6 1.66495e+08
2.25814e-09 12142.5 1.66224e+08
2.26464e-09 12142.1 1.65968e+08
2.27117e-09 12177.7 1.65738e+08
2.27772e-09 12095.5 1.65528e+08
2.28428e-09 12067.6 1.6534e+08
2.29087e-09 12067.3 1.65015e+08
2.29747e-09 12048 1.64771e+08
2.30409e-09 12062.1 1.64606e+08
2.31073e-09 11993.4 1.64332e+08
2.31739e-09 12010.1 1.64097e+08
2.32407e-09 11983.7 1.63882e+08
2.33077e-09 11957.1 1.63688e+08
2.33749e-09 11970.5 1.63399e+08
2.34423e-09 11913.5 1.63182e+08
2.35099e-09 11960.6 1.62903e+08
2.35776e-09 11886.3 1.62721e+08
2.36456e-09 11857.7 1.62458e+08
2.37137e-09 11872.1 1.62288e+08
2.37821e-09 11897.5 1.61958e+08
2.38506e-09 11821.8 1.61755e+08
2.39194e-09 11809.4 1.61469e+08
2.39883e-09 11790 1.61302e+08
2.40575e-09 11795.4 1.61113e+08
2.41268e-09 11783.1 1.60802e+08
2.41964e-09 11718.6 1.6061e+08
2.42661e-09 11738.8 1.60378e+08
2.4336e-09 11726.7 1.60115e+08
2.44062e-09 11749.1 1.59884e+08
2.44765e-09 11685.2 1.59625e+08
2.45471e-09 11696.4 1.59414e+08
2.46178e-09 11659.8 1.59214e+08
2.46888e-09 11603.4 1.58933e+08
2.476e-09 11568 1.58715e+08
2.48313e-09 11651.9 1.58544e+08
2.49029e-09 11595.3 1.58321e+08
2.49747e-09 11572.8 1.58081e+08
2.50467e-09 11568.2 1.57835e+08
2.51189e-09 11579.1 1.57643e+08
2.51913e-09 11534.4 1.57397e+08
2.52639e-09 11534.6 1.57099e+08
2.53367e-09 11480 1.56937e+08
2.54097e-09 11518.5 1.56773e+08
2.5483e-09 11445.7 1.56485e+08
2.55564e-09 11428.7 1.5627e+08
2.56301e-09 11436.6 1.56037e+08
2.5704e-09 11379.5 1.55839e+08
2.5778e-09 11381.2 1.55554e+08
2.58523e-09 11404.7 1.55366e+08
2.59269e-09 11341.7 1.55188e+08
2.60016e-09 11351.4 1.54918e+08
2.60765e-09 11359 1.54707e+08
2.61517e-09 11317 1.54443e+08
2.62271e-09 11322.2 1.54215e+08
2.63027e-09 11288.7 1.54024e+08
2.63785e-09 11278.4 1.53795e+08
2.64545e-09 11277.8 1.53636e+08
2.65308e-09 11261.2 1.53349e+08
2.66073e-09 11260.1 1.53196e+08
2.66839e-09 11198.3 1.52938e+08
2.67609e-09 11187.7 1.52749e+08
2.6838e-09 11161.1 1.52469e+08
2.69153e-09 11155.8 1.52212e+08
2.69929e-09 11136.2 1.52042e+08
2.70707e-09 11123.9 1.51782e+08
2.71488e-09 11144.2 1.51568e+08
2.7227e-09 11066.9 1.51382e+08
2.73055e-09 11054.3 1.51112e+08
2.73842e-09 11075.3 1.50986e+08
2.74631e-09 11047.8 1.50733e+08
2.75423e-09 11030.2 1.50566e+08
2.76217e-09 11028.6 1.50336e+08
2.77013e-09 10997.4 1.50062e+08
2.77811e-09 10994.8 1.49837e+08
2.78612e-09 10965.7 1.49651e+08
2.79415e-09 10945.6 1.49432e+08
2.80221e-09 10885.4 1.49224e+08
2.81028e-09 10910.3 1.48983e+08
2.81838e-09 10891.4 1.48802e+08
2.82651e-09 10883.2 1.48638e+08
2.83465e-09 10830.9 1.48321e+08
2.84282e-09 10837.3 1.48138e+08
2.85102e-09 10810.7 1.47948e+08
2.85924e-09 10804.4 1.47688e+08
2.86748e-09 10838.4 1.47555e+08
2.87574e-09 10800.1 1.47305e+08
2.88403e-09 10782 1.47191e+08
2.89234e-09 10749.6 1.46881e+08
2.90068e-09 10727.9 1.4669e+08
2.90904e-09 10732.5 1.46506e+08
2.91743e-09 10719 1.46166e+08
2.92584e-09 10697.7 1.46031e+08
2.93427e-09 10683.6 1.45894e+08
2.94273e-09 10699.4 1.45587e+08
2.95121e-09 10665.2 1.45385e+08
2.95972e-09 10600.4 1.45214e+08
2.96825e-09 10630.6 1.45017e+08
2.9768e-09 10591.8 1.44754e+08
2.98538e-09 10571.1 1.44608e+08
2.99399e-09 10557.5 1.44341e+08
3.00262e-09 10553 1.44226e+08
3.01127e-09 10555.5 1.43953e+08
3.01995e-09 10512.7 1.43735e+08
3.02866e-09 10515 1.43563e+08
3.03739e-09 10504.8 1.43362e+08
3.04614e-09 10520.7 1.43133e+08
3.05492e-09 10470.1 1.42911e+08
3.06373e-09 10458.7 1.42671e+08
3.07256e-09 10448.6 1.42507e+08
3.08141e-09 10416.7 1.42341e+08
3.0903e-09 10400.5 1.42104e+08
3.0992e-09 10407.8 1.41891e+08
3.10814e-09 10404.7 1.41736e+08
3.11709e-09 10383.1 1.41486e+08
3.12608e-09 10361.4 1.41312e+08
3.13509e-09 10346.6 1.41099e+08
3.14413e-09 10307.3 1.40893e+08
3.15319e-09 10275.3 1.40682e+08
3.16228e-09 10297.2 1.40414e+08
3.17139e-09 10252.3 1.40261e+08
3.18053e-09 10253 1.40088e+08
3.1897e-09 10277.3 1.3992e+08
3.1989e-09 10209.9 1.39687e+08
3.20812e-09 10208.3 1.39488e+08
3.21736e-09 10183.3 1.3928e+08
3.22664e-09 10179.9 1.39057e+08
3.23594e-09 10176.8 1.38889e+08
3.24526e-09 10152.5 1.38655e+08
3.25462e-09 10161.9 1.38461e+08
3.264e-09 10135.3 1.38291e+08
3.27341e-09 10119.1 1.38043e+08
3.28284e-09 10105.7 1.37825e+08
3.2923e-09 10082.1 1.37636e+08
3.30179e-09 10087.2 1.37417e+08
3.31131e-09 10038.2 1.37268e+08
3.32086e-09 10007.5 1.37066e+08
3.33043e-09 10018.9 1.36907e+08
3.34003e-09 10028.6 1.36635e+08
3.34965e-09 9988.36 1.3646e+08
3.35931e-09 9984.74 1.36291e+08
3.36899e-09 9986.29 1.36077e+08
3.3787e-09 9938.35 1.35899e+08
3.38844e-09 9925.74 1.35777e+08
3.39821e-09 9920.24 1.35484e+08
3.408e-09 9937.4 1.3532e+08
3.41783e-09 9908 1.35095e+08
3.42768e-09 9881.2 1.34946e+08
3.43756e-09 9862.16 1.34749e+08
3.44747e-09 9862.11 1.34539e+08
3.4574e-09 9846.18 1.34331e+08
3.46737e-09 9815.1 1.34142e+08
3.47736e-09 9775.93 1.33961e+08
3.48739e-09 9767.66 1.33781e+08
3.49744e-09 9761.58 1.33616e+08
3.50752e-09 9761.96 1.334e+08
3.51763e-09 9728.86 1.33208e+08
3.52777e-09 9708.19 1.32987e+08
3.53794e-09 9739.65 1.3281e+08
3.54813e-09 9737.21 1.32634e+08
3.55836e-09 9698.39 1.32426e+08
