# Neutron cross sections extracted from Geant4 by the ESS dgcode framework (doi:10.1016/j.physb.2018.03.025).
# Element: B11
# Geant4 version: 1043 "$Name: geant4-10-04-patch-03 $"
# Samples per energy point: 1250
# Energy_eV SigmaScat_Barn SigmaAbs_Barn
2.20673e-09 5381.99 18.8659
2.21309e-09 5383.53 18.8387
2.21947e-09 5358.99 18.8117
2.22587e-09 5359.18 18.7847
2.23229e-09 5358.09 18.7578
2.23872e-09 5335.17 18.7314
2.24517e-09 5328.41 18.7053
2.25165e-09 5308.41 18.6761
2.25814e-09 5314.25 18.6493
2.26464e-09 5303.41 18.623
2.27117e-09 5296.79 18.5978
2.27772e-09 5305.3 18.5693
2.28428e-09 5275.89 18.5418
2.29087e-09 5281.09 18.5162
2.29747e-09 5290.65 18.4893
2.30409e-09 5261.3 18.4628
2.31073e-09 5248.94 18.4354
2.31739e-09 5248.92 18.411
2.32407e-09 5239.27 18.3829
2.33077e-09 5242.48 18.3586
2.33749e-09 5209.81 18.3309
2.34423e-09 5220.43 18.3055
2.35099e-09 5213.5 18.2782
2.35776e-09 5191.67 18.2518
2.36456e-09 5196 18.2261
2.37137e-09 5199.18 18.1998
2.37821e-09 5178.15 18.1735
2.38506e-09 5186.23 18.1456
2.39194e-09 5154.25 18.1199
2.39883e-09 5162.32 18.0936
2.40575e-09 5159 18.0696
2.41268e-09 5147.13 18.0431
2.41964e-09 5146.18 18.0175
2.42661e-09 5116.84 17.9921
2.4336e-09 5125.44 17.9646
2.44062e-09 5127.13 17.9404
2.44765e-09 5098.51 17.913
2.45471e-09 5095.49 17.8886
2.46178e-09 5101.48 17.8622
2.46888e-09 5105.72 17.8376
2.476e-09 5087.9 17.8102
2.48313e-09 5075.5 17.7835
2.49029e-09 5076.79 17.76
2.49747e-09 5054.29 17.7344
2.50467e-09 5032.82 17.7084
2.51189e-09 5041.11 17.6833
2.51913e-09 5042.16 17.6584
2.52639e-09 5046.01 17.6324
2.53367e-09 5021.76 17.6069
2.54097e-09 5027.64 17.582
2.5483e-09 5022.32 17.556
2.55564e-09 5004.32 17.5314
2.56301e-09 5005.03 17.5051
2.5704e-09 4994.32 17.4805
2.5778e-09 4984.17 17.4565
2.58523e-09 4965.59 17.4323
2.59269e-09 4966.86 17.4049
2.60016e-09 4963.26 17.3804
2.60765e-09 4936.5 17.3535
2.61517e-09 4950.35 17.3296
2.62271e-09 4945.11 17.3054
2.63027e-09 4926.84 17.2801
2.63785e-09 4928.35 17.2565
2.64545e-09 4929.13 17.2308
2.65308e-09 4915.15 17.207
2.66073e-09 4914.72 17.1804
2.66839e-09 4896.07 17.1559
2.67609e-09 4892.01 17.1305
2.6838e-09 4895.81 17.1059
2.69153e-09 4890.64 17.0831
2.69929e-09 4889.59 17.0578
2.70707e-09 4860.68 17.0329
2.71488e-09 4853.58 17.0093
2.7227e-09 4845.94 16.9852
2.73055e-09 4841.13 16.9609
2.73842e-09 4832.18 16.9352
2.74631e-09 4827.88 16.9122
2.75423e-09 4839.45 16.8867
2.76217e-09 4796.93 16.863
2.77013e-09 4804.46 16.8396
2.77811e-09 4800.18 16.8145
2.78612e-09 4792.36 16.7904
2.79415e-09 4796.62 16.7655
2.80221e-09 4783.26 16.744
2.81028e-09 4775.17 16.717
2.81838e-09 4774.22 16.6941
2.82651e-09 4757.09 16.6702
2.83465e-09 4747 16.646
2.84282e-09 4729.48 16.6213
2.85102e-09 4730.56 16.5986
2.85924e-09 4733.04 16.5744
2.86748e-09 4722.47 16.5507
2.87574e-09 4705.32 16.526
2.88403e-09 4707 16.5033
2.89234e-09 4695.72 16.4802
2.90068e-09 4688.36 16.4551
2.90904e-09 4698.44 16.4317
2.91743e-09 4695.25 16.4069
2.92584e-09 4675.76 16.3857
2.93427e-09 4667.97 16.3617
2.94273e-09 4648.72 16.338
2.95121e-09 4663.58 16.3147
2.95972e-09 4653.01 16.2906
2.96825e-09 4643.82 16.2667
2.9768e-09 4627.99 16.2445
2.98538e-09 4649.24 16.2204
2.99399e-09 4618.16 16.1968
3.00262e-09 4610.45 16.1732
3.01127e-09 4603.71 16.1507
3.01995e-09 4604.61 16.1271
3.02866e-09 4590.42 16.1031
3.03739e-09 4588.45 16.0802
3.04614e-09 4579.32 16.0572
3.05492e-09 4581.94 16.0344
3.06373e-09 4563.59 16.0117
3.07256e-09 4563.92 15.9892
3.08141e-09 4559.07 15.9653
3.0903e-09 4560.82 15.9429
3.0992e-09 4556.72 15.92
3.10814e-09 4539.12 15.8962
3.11709e-09 4537.97 15.8738
3.12608e-09 4528.44 15.851
3.13509e-09 4520 15.8285
3.14413e-09 4502.97 15.8058
3.15319e-09 4520.65 15.782
3.16228e-09 4506.05 15.7597
3.17139e-09 4507.03 15.7386
3.18053e-09 4478.82 15.715
3.1897e-09 4503.88 15.6909
3.1989e-09 4453.02 15.6704
3.20812e-09 4457.49 15.6491
3.21736e-09 4460.89 15.6239
3.22664e-09 4439.62 15.6012
3.23594e-09 4449.32 15.5798
3.24526e-09 4453.83 15.5562
3.25462e-09 4427.19 15.5344
3.264e-09 4418.41 15.5138
3.27341e-09 4417.33 15.4907
3.28284e-09 4412.83 15.4675
3.2923e-09 4414.73 15.4455
3.30179e-09 4395.19 15.4229
3.31131e-09 4402.34 15.401
3.32086e-09 4395.97 15.3783
3.33043e-09 4385.83 15.3572
3.34003e-09 4378.29 15.335
3.34965e-09 4370.71 15.3118
3.35931e-09 4367.3 15.29
3.36899e-09 4349.27 15.2688
3.3787e-09 4336.66 15.2467
3.38844e-09 4341.29 15.2257
3.39821e-09 4346.25 15.2028
3.408e-09 4329.82 15.1815
3.41783e-09 4330.98 15.1597
3.42768e-09 4323.59 15.1381
3.43756e-09 4306.95 15.1154
3.44747e-09 4305.51 15.0938
3.4574e-09 4291 15.0713
3.46737e-09 4303.84 15.0504
3.47736e-09 4294.76 15.0284
3.48739e-09 4279.26 15.0081
3.49744e-09 4274.73 14.9853
3.50752e-09 4276.11 14.964
3.51763e-09 4270.85 14.9429
3.52777e-09 4256.62 14.9215
3.53794e-09 4238.12 14.8998
3.54813e-09 4234.97 14.8791
3.55836e-09 4228.62 14.8559
3.56862e-09 4236.52 14.8355
3.5789e-09 4219.01 14.8138
3.58922e-09 4209.38 14.7931
3.59956e-09 4222.49 14.7714
3.60994e-09 4212.78 14.7507
3.62035e-09 4216.96 14.7302
3.63078e-09 4192.6 14.7084
3.64125e-09 4184.83 14.6868
3.65174e-09 4187.65 14.6655
3.66227e-09 4181.51 14.6449
3.67282e-09 4157.4 14.6233
3.68341e-09 4166.77 14.6038
3.69403e-09 4153.71 14.5816
3.70467e-09 4143.22 14.5608
3.71535e-09 4151.21 14.54
3.72606e-09 4147.61 14.5177
3.7368e-09 4136.25 14.4971
3.74757e-09 4118.5 14.477
3.75837e-09 4122.77 14.456
3.76921e-09 4111.41 14.4347
3.78007e-09 4110.61 14.4145
3.79097e-09 4115.77 14.3939
3.80189e-09 4091.33 14.3722
3.81285e-09 4104.19 14.3535
3.82384e-09 4081.09 14.3316
3.83486e-09 4091.23 14.3109
3.84592e-09 4074.53 14.2906
3.857e-09 4057.02 14.2705
3.86812e-09 4066.01 14.2498
3.87927e-09 4064.29 14.2292
3.89045e-09 4056.08 14.2083
3.90167e-09 4037.64 14.1884
3.91291e-09 4044.7 14.1679
3.92419e-09 4036.14 14.1472
3.9355e-09 4023.99 14.1276
3.94684e-09 4018.63 14.1072
3.95822e-09 4029.21 14.086
3.96963e-09 4013.55 14.0667
3.98107e-09 3995.09 14.0465
3.99255e-09 3996.23 14.0262
4.00405e-09 3985.95 14.0059
4.0156e-09 4001.26 13.9849
4.02717e-09 3985.06 13.9663
4.03878e-09 3985.52 13.946
4.05042e-09 3971.66 13.9253
4.06209e-09 3966.32 13.9053
4.0738e-09 3962.76 13.8859
4.08555e-09 3956.96 13.8661
4.09732e-09 3953.58 13.845
4.10913e-09 3938.92 13.825
4.12098e-09 3942.23 13.8057
4.13285e-09 3928.94 13.7843
4.14477e-09 3923.71 13.7667
4.15671e-09 3928.43 13.7463
4.16869e-09 3929.81 13.7261
4.18071e-09 3913.33 13.707
4.19276e-09 3911.08 13.6863
4.20485e-09 3886.01 13.6677
4.21697e-09 3897.36 13.6477
4.22912e-09 3886.72 13.628
4.24131e-09 3887.66 13.6087
4.25353e-09 3888.06 13.5866
4.2658e-09 3874.14 13.5686
4.27809e-09 3865.22 13.5495
4.29042e-09 3861.77 13.53
4.30279e-09 3859.1 13.5101
4.31519e-09 3846.43 13.4916
4.32763e-09 3844 13.4717
4.3401e-09 3838.09 13.4535
4.35261e-09 3833.2 13.4337
4.36516e-09 3827.04 13.4135
4.37774e-09 3828.57 13.3945
4.39036e-09 3807.71 13.3759
4.40301e-09 3812 13.3558
4.4157e-09 3800.41 13.3372
4.42843e-09 3790.8 13.3186
4.4412e-09 3783.75 13.2993
4.454e-09 3799.39 13.2789
4.46684e-09 3789.53 13.2606
4.47971e-09 3790.08 13.2409
4.49262e-09 3771.09 13.2227
4.50557e-09 3766.02 13.2031
4.51856e-09 3765.25 13.1848
4.53158e-09 3763.44 13.1657
4.54465e-09 3747.34 13.146
4.55774e-09 3740.46 13.128
4.57088e-09 3733.3 13.109
4.58406e-09 3724.69 13.0895
4.59727e-09 3743.33 13.0711
4.61052e-09 3718.7 13.0523
4.62381e-09 3717.58 13.0326
4.63714e-09 3711.39 13.015
4.6505e-09 3711.83 12.9964
4.66391e-09 3691.81 12.9772
4.67735e-09 3700.9 12.9587
4.69083e-09 3685.46 12.9397
4.70435e-09 3690.55 12.9212
4.71791e-09 3677.68 12.9027
4.73151e-09 3671.2 12.8843
4.74515e-09 3677.36 12.865
4.75883e-09 3668.87 12.8475
4.77254e-09 3661.18 12.8295
4.7863e-09 3655.08 12.8108
4.8001e-09 3655.09 12.7922
4.81393e-09 3639.89 12.774
4.82781e-09 3637.03 12.7555
4.84172e-09 3628.32 12.7363
4.85568e-09 3617.9 12.7189
4.86968e-09 3631.58 12.7001
4.88371e-09 3625 12.6825
4.89779e-09 3620.83 12.6638
4.91191e-09 3616.02 12.6451
4.92606e-09 3591.35 12.6271
4.94026e-09 3602.77 12.6091
4.9545e-09 3595.49 12.5905
4.96878e-09 3596.67 12.5724
4.9831e-09 3580.35 12.5555
4.99747e-09 3580.75 12.5367
5.01187e-09 3558.17 12.5187
5.02632e-09 3583.64 12.5009
5.04081e-09 3562.49 12.4823
5.05534e-09 3561.76 12.4641
5.06991e-09 3559.03 12.4472
5.08452e-09 3552.74 12.4285
5.09918e-09 3539.97 12.409
5.11387e-09 3551.75 12.3923
5.12861e-09 3524.18 12.375
5.1434e-09 3530.22 12.3576
5.15822e-09 3515.58 12.3397
5.17309e-09 3505.85 12.3219
5.188e-09 3499.13 12.3048
5.20295e-09 3494.29 12.286
5.21795e-09 3506.51 12.2688
5.23299e-09 3499.05 12.252
5.24807e-09 3497.83 12.2335
5.2632e-09 3486.02 12.216
5.27837e-09 3481.95 12.1982
5.29359e-09 3478.88 12.1813
5.30884e-09 3470.06 12.1625
5.32415e-09 3453.14 12.1466
5.33949e-09 3470.06 12.1289
5.35488e-09 3457.47 12.1104
5.37032e-09 3455.23 12.0926
5.3858e-09 3446.5 12.0763
5.40132e-09 3444.35 12.0588
5.41689e-09 3431.25 12.0402
5.4325e-09 3436.41 12.0248
5.44816e-09 3423.27 12.0074
5.46387e-09 3429.34 11.9892
5.47961e-09 3410.05 11.9727
5.49541e-09 3408.93 11.9553
5.51125e-09 3409.6 11.9374
5.52713e-09 3392.94 11.9215
5.54307e-09 3399.29 11.9038
5.55904e-09 3389.27 11.8867
5.57507e-09 3390.79 11.8701
5.59114e-09 3377.12 11.8528
5.60725e-09 3380.18 11.8356
5.62341e-09 3363.47 11.8178
5.63962e-09 3377.84 11.8008
5.65588e-09 3365.44 11.7851
5.67218e-09 3372.31 11.7679
5.68853e-09 3360.09 11.7502
5.70493e-09 3345.41 11.7335
5.72137e-09 3334.1 11.7169
5.73786e-09 3345.67 11.7
5.7544e-09 3337.95 11.6834
5.77099e-09 3322.84 11.6659
5.78762e-09 3320.65 11.6491
5.8043e-09 3322.74 11.633
5.82103e-09 3303.28 11.6162
5.83781e-09 3314.19 11.5993
5.85464e-09 3296.22 11.5831
5.87151e-09 3288.21 11.5656
5.88844e-09 3294.43 11.5493
5.90541e-09 3287.73 11.5327
5.92243e-09 3285.57 11.5167
5.9395e-09 3277.08 11.499
5.95662e-09 3266.67 11.4827
5.97379e-09 3270.09 11.466
5.99101e-09 3274.07 11.4502
6.00828e-09 3273.02 11.4334
6.0256e-09 3265.23 11.4169
6.04296e-09 3253.17 11.4002
6.06038e-09 3243.62 11.3843
6.07785e-09 3253.99 11.3667
6.09537e-09 3234.18 11.3518
6.11294e-09 3225.93 11.3349
6.13056e-09 3236.61 11.3187
6.14823e-09 3232.11 11.3029
6.16595e-09 3221.25 11.2872
6.18372e-09 3221.92 11.2703
6.20155e-09 3203.57 11.2535
6.21942e-09 3206.32 11.2379
6.23735e-09 3203.39 11.2209
6.25533e-09 3193.41 11.2053
6.27336e-09 3198.46 11.1893
6.29144e-09 3179.81 11.1719
6.30957e-09 3192.53 11.1582
6.32776e-09 3176.56 11.1407
6.346e-09 3166.18 11.1253
6.36429e-09 3162.83 11.1091
6.38263e-09 3164.88 11.093
6.40103e-09 3150.31 11.0767
6.41948e-09 3160.01 11.0611
6.43799e-09 3153.78 11.0456
6.45654e-09 3153.56 11.0306
6.47515e-09 3145.87 11.0135
6.49382e-09 3141.88 10.9979
6.51253e-09 3126.58 10.982
6.53131e-09 3140.46 10.9659
6.55013e-09 3117.62 10.9507
6.56901e-09 3114 10.9352
6.58795e-09 3118.2 10.92
6.60693e-09 3117.45 10.9039
6.62598e-09 3098.7 10.8874
6.64508e-09 3104.93 10.8714
6.66423e-09 3096.44 10.8566
6.68344e-09 3093.08 10.8413
6.7027e-09 3088.01 10.825
6.72202e-09 3088.56 10.81
6.7414e-09 3083.21 10.7943
6.76083e-09 3071.05 10.7791
6.78032e-09 3064.35 10.7628
6.79986e-09 3070.22 10.7472
6.81946e-09 3063.34 10.7318
6.83912e-09 3046.1 10.7174
6.85883e-09 3045.13 10.7008
6.8786e-09 3046 10.6861
6.89843e-09 3048.39 10.6697
6.91831e-09 3043.84 10.6547
6.93825e-09 3029.83 10.6395
6.95825e-09 3038.24 10.624
6.97831e-09 3030.7 10.6097
