# Neutron cross sections extracted from Geant4 by the ESS dgcode framework (doi:10.1016/j.physb.2018.03.025).
# Element: Li
# Geant4 version: 1043 "$Name: geant4-10-04-patch-03 $"
# Samples per energy point: 1250
# Energy_eV SigmaScat_Barn SigmaAbs_Barn
2.25165e-09 1412.69 241934
2.25814e-09 1414.59 241575
2.26464e-09 1411.57 241212
2.27117e-09 1410.59 240875
2.27772e-09 1407.94 240540
2.28428e-09 1403.67 240175
2.29087e-09 1411.55 239863
2.29747e-09 1401.24 239479
2.30409e-09 1399.57 239148
2.31073e-09 1395.29 238814
2.31739e-09 1397.44 238445
2.32407e-09 1394.96 238114
2.33077e-09 1395.49 237780
2.33749e-09 1389.08 237436
2.34423e-09 1387.05 237099
2.35099e-09 1384.48 236761
2.35776e-09 1380.88 236432
2.36456e-09 1385.54 236086
2.37137e-09 1379.93 235737
2.37821e-09 1380.48 235397
2.38506e-09 1372.46 235079
2.39194e-09 1371.06 234720
2.39883e-09 1369.71 234378
2.40575e-09 1372.32 234032
2.41268e-09 1363.57 233711
2.41964e-09 1363.07 233390
2.42661e-09 1361.66 233042
2.4336e-09 1360.79 232708
2.44062e-09 1358.85 232364
2.44765e-09 1356.19 232034
2.45471e-09 1356.17 231701
2.46178e-09 1358.25 231371
2.46888e-09 1354.12 231040
2.476e-09 1348.6 230690
2.48313e-09 1347.43 230365
2.49029e-09 1346.24 230052
2.49747e-09 1343.56 229713
2.50467e-09 1343.91 229378
2.51189e-09 1338.89 229034
2.51913e-09 1341.73 228723
2.52639e-09 1338.51 228391
2.53367e-09 1332.38 228064
2.54097e-09 1334.1 227719
2.5483e-09 1330.95 227400
2.55564e-09 1329 227076
2.56301e-09 1326.68 226746
2.5704e-09 1322.63 226428
2.5778e-09 1322.5 226100
2.58523e-09 1321.86 225779
2.59269e-09 1320.99 225460
2.60016e-09 1318.19 225126
2.60765e-09 1313.57 224802
2.61517e-09 1314.48 224473
2.62271e-09 1311.8 224162
2.63027e-09 1310.49 223843
2.63785e-09 1312.79 223498
2.64545e-09 1307.21 223183
2.65308e-09 1307.38 222854
2.66073e-09 1301.36 222538
2.66839e-09 1297.69 222224
2.67609e-09 1300.4 221910
2.6838e-09 1299.91 221589
2.69153e-09 1296.7 221280
2.69929e-09 1289.29 220969
2.70707e-09 1290.82 220640
2.71488e-09 1293.95 220319
2.7227e-09 1290.61 219992
2.73055e-09 1286.26 219678
2.73842e-09 1282.41 219366
2.74631e-09 1283.16 219061
2.75423e-09 1281.35 218753
2.76217e-09 1280.96 218426
2.77013e-09 1276.23 218108
2.77811e-09 1276.16 217799
2.78612e-09 1274.2 217487
2.79415e-09 1273.61 217160
2.80221e-09 1270.39 216864
2.81028e-09 1270.6 216540
2.81838e-09 1270.94 216247
2.82651e-09 1267.85 215928
2.83465e-09 1258.66 215617
2.84282e-09 1262.09 215309
2.85102e-09 1260.87 214990
2.85924e-09 1254.43 214688
2.86748e-09 1256.3 214380
2.87574e-09 1253.83 214070
2.88403e-09 1251.7 213762
2.89234e-09 1246.91 213449
2.90068e-09 1249.71 213151
2.90904e-09 1246.56 212846
2.91743e-09 1245.35 212532
2.92584e-09 1243.87 212218
2.93427e-09 1241.27 211938
2.94273e-09 1242.2 211626
2.95121e-09 1235.48 211313
2.95972e-09 1234.18 211026
2.96825e-09 1232.29 210700
2.9768e-09 1233.47 210391
2.98538e-09 1228.7 210108
2.99399e-09 1227.42 209812
3.00262e-09 1224.09 209498
3.01127e-09 1222.98 209189
3.01995e-09 1222.93 208891
3.02866e-09 1218.96 208597
3.03739e-09 1219.02 208295
3.04614e-09 1219.18 207992
3.05492e-09 1217.29 207700
3.06373e-09 1211.08 207402
3.07256e-09 1213.35 207105
3.08141e-09 1211.71 206805
3.0903e-09 1212.52 206488
3.0992e-09 1210.19 206197
3.10814e-09 1206.67 205920
3.11709e-09 1204.69 205621
3.12608e-09 1204.69 205315
3.13509e-09 1198.65 205013
3.14413e-09 1198.12 204717
3.15319e-09 1202.8 204428
3.16228e-09 1200.18 204138
3.17139e-09 1191.78 203853
3.18053e-09 1193.53 203545
3.1897e-09 1190.23 203269
3.1989e-09 1188.26 202978
3.20812e-09 1187.9 202680
3.21736e-09 1187.22 202396
3.22664e-09 1187.75 202089
3.23594e-09 1185.3 201794
3.24526e-09 1178 201507
3.25462e-09 1177.06 201226
3.264e-09 1178.14 200929
3.27341e-09 1174.75 200651
3.28284e-09 1172.91 200352
3.2923e-09 1167.73 200069
3.30179e-09 1170.55 199775
3.31131e-09 1171.29 199493
3.32086e-09 1168.02 199213
3.33043e-09 1165.08 198920
3.34003e-09 1160.97 198623
3.34965e-09 1160.22 198345
3.35931e-09 1159.09 198046
3.36899e-09 1157.36 197787
3.3787e-09 1156.67 197485
3.38844e-09 1154.61 197194
3.39821e-09 1154.58 196922
3.408e-09 1149.63 196648
3.41783e-09 1150.21 196366
3.42768e-09 1151.09 196084
3.43756e-09 1145.38 195798
3.44747e-09 1144.12 195506
3.4574e-09 1145.11 195228
3.46737e-09 1143.4 194956
