3.14000e+000 9.38916e+005 9.98863e+002
3.17000e+000 2.01776e+006 1.46477e+003
3.20000e+000 3.12843e+006 1.82824e+003
3.23000e+000 3.68562e+006 1.98865e+003
3.26000e+000 3.43979e+006 1.92222e+003
3.29000e+000 2.51887e+006 1.64371e+003
3.32000e+000 1.36861e+006 1.21043e+003
3.35000e+000 4.85305e+005 7.22351e+002
3.38000e+000 1.08274e+005 3.47890e+002
3.41000e+000 8.07885e+004 3.01684e+002
3.44000e+000 1.21480e+005 3.64466e+002
3.47000e+000 9.75765e+004 3.26450e+002
3.50000e+000 4.14627e+004 2.15173e+002
3.53000e+000 1.18042e+004 1.20423e+002
3.56000e+000 1.55008e+004 1.35252e+002
3.59000e+000 2.35048e+004 1.63246e+002
3.62000e+000 1.93624e+004 1.48309e+002
3.65000e+000 9.02015e+003 1.03091e+002
3.68000e+000 3.66654e+003 7.04234e+001
3.71000e+000 5.60423e+003 8.35570e+001
3.74000e+000 9.18177e+003 1.03268e+002
3.77000e+000 8.41354e+003 1.00292e+002
3.80000e+000 4.21331e+003 7.26133e+001
3.83000e+000 1.60923e+003 4.91403e+001
3.86000e+000 2.81169e+003 6.10926e+001
3.89000e+000 5.53400e+003 8.19878e+001
3.92000e+000 5.83562e+003 8.33210e+001
3.95000e+000 3.07338e+003 6.31713e+001
3.98000e+000 1.54369e+003 4.87474e+001
4.01000e+000 3.27269e+003 6.54317e+001
4.04000e+000 5.45569e+003 8.09463e+001
4.07000e+000 4.47023e+003 7.38361e+001
4.10000e+000 1.80654e+003 5.07096e+001
4.13000e+000 1.50792e+003 4.66699e+001
4.16000e+000 3.93392e+003 7.07112e+001
4.19000e+000 5.48992e+003 8.17807e+001
4.22000e+000 3.76015e+003 6.86137e+001
4.25000e+000 1.30900e+003 4.48665e+001
4.28000e+000 1.87477e+003 5.15095e+001
4.31000e+000 4.52800e+003 7.47262e+001
4.34000e+000 4.96908e+003 7.84023e+001
4.37000e+000 2.78369e+003 6.01357e+001
4.40000e+000 9.89692e+002 4.00288e+001
4.43000e+000 2.27269e+003 5.49300e+001
4.46000e+000 4.25362e+003 7.26112e+001
4.49000e+000 3.77585e+003 6.87034e+001
4.52000e+000 1.65338e+003 4.89348e+001
4.55000e+000 1.22715e+003 4.47085e+001
4.58000e+000 3.40746e+003 6.53494e+001
4.61000e+000 5.06038e+003 7.92819e+001
4.64000e+000 4.01900e+003 7.03065e+001
4.67000e+000 1.65315e+003 4.92427e+001
4.70000e+000 1.15308e+003 4.34847e+001
4.73000e+000 2.74777e+003 5.97514e+001
4.76000e+000 3.60900e+003 6.83008e+001
4.79000e+000 2.31154e+003 5.50678e+001
4.82000e+000 8.82231e+002 3.99971e+001
4.85000e+000 1.41331e+003 4.65263e+001
4.88000e+000 3.13531e+003 6.37393e+001
4.91000e+000 3.14692e+003 6.38833e+001
4.94000e+000 1.71062e+003 4.96526e+001
4.97000e+000 7.25769e+002 3.76328e+001
5.00000e+000 1.47277e+003 4.65105e+001
5.03000e+000 2.65069e+003 5.93911e+001
5.06000e+000 2.17754e+003 5.58432e+001
5.09000e+000 9.08000e+002 3.95980e+001
5.12000e+000 7.14154e+002 3.67946e+001
5.15000e+000 1.79431e+003 5.08890e+001
5.18000e+000 2.57915e+003 5.90156e+001
5.21000e+000 1.79908e+003 5.12340e+001
5.24000e+000 7.86615e+002 3.75418e+001
5.27000e+000 1.02492e+003 4.22265e+001
5.30000e+000 2.22746e+003 5.47954e+001
5.33000e+000 2.33169e+003 5.70290e+001
5.36000e+000 1.43815e+003 4.65387e+001
5.39000e+000 6.43385e+002 3.60085e+001
5.42000e+000 1.13392e+003 4.29893e+001
5.45000e+000 1.93854e+003 5.24162e+001
5.48000e+000 1.86315e+003 5.17576e+001
5.51000e+000 9.87077e+002 4.09991e+001
5.54000e+000 6.22000e+002 3.58050e+001
5.57000e+000 1.34662e+003 4.58409e+001
5.60000e+000 1.98223e+003 5.27993e+001
5.63000e+000 1.54654e+003 4.76179e+001
5.66000e+000 7.53615e+002 3.82673e+001
5.69000e+000 7.09846e+002 3.78702e+001
5.72000e+000 1.45554e+003 4.66526e+001
5.75000e+000 1.60815e+003 4.96774e+001
5.78000e+000 1.14731e+003 4.25522e+001
5.81000e+000 5.49308e+002 3.41861e+001
5.84000e+000 7.83231e+002 3.75868e+001
5.87000e+000 1.45754e+003 4.76074e+001
5.90000e+000 1.44662e+003 4.73855e+001
5.93000e+000 7.72385e+002 3.83356e+001
5.96000e+000 6.17846e+002 3.54140e+001
5.99000e+000 1.15377e+003 4.34538e+001
6.02000e+000 1.68346e+003 5.08973e+001
6.05000e+000 1.30300e+003 4.52880e+001
6.08000e+000 6.99615e+002 3.69646e+001
6.11000e+000 6.20385e+002 3.74915e+001
6.14000e+000 1.49085e+003 4.75306e+001
6.17000e+000 2.06277e+003 5.45273e+001
6.20000e+000 1.78938e+003 5.03052e+001
6.23000e+000 8.58846e+002 3.86672e+001
6.26000e+000 2.57462e+002 2.85051e+001
6.29000e+000 1.83308e+002 2.67337e+001
6.32000e+000 2.79615e+002 2.92982e+001
6.35000e+000 2.21077e+002 2.79808e+001
6.38000e+000 3.65000e+002 2.98831e+001
6.41000e+000 7.29231e+002 3.62597e+001
6.44000e+000 8.66154e+002 3.93681e+001
6.47000e+000 5.42538e+002 3.49208e+001
6.50000e+000 2.93923e+002 2.95986e+001
6.53000e+000 4.90385e+002 3.31604e+001
6.56000e+000 9.49769e+002 4.04998e+001
6.59000e+000 1.04000e+003 4.12311e+001
6.62000e+000 5.72769e+002 3.49175e+001
6.65000e+000 2.31462e+002 2.88191e+001
6.68000e+000 4.59615e+002 3.22240e+001
6.71000e+000 9.40846e+002 4.08063e+001
6.74000e+000 8.69615e+002 4.03037e+001
6.77000e+000 5.31692e+002 3.51042e+001
6.80000e+000 2.31154e+002 2.79794e+001
6.83000e+000 5.18538e+002 3.32785e+001
6.86000e+000 9.19308e+002 3.97831e+001
6.89000e+000 7.60385e+002 3.87507e+001
6.92000e+000 3.56615e+002 3.26709e+001
6.95000e+000 2.45538e+002 2.96389e+001
6.98000e+000 6.06385e+002 3.48657e+001
7.01000e+000 8.41538e+002 3.95280e+001
7.04000e+000 6.54385e+002 3.67643e+001
7.07000e+000 3.49385e+002 3.09615e+001
7.10000e+000 2.54308e+002 2.80302e+001
7.13000e+000 6.08615e+002 3.57125e+001
7.16000e+000 7.87692e+002 3.91447e+001
7.19000e+000 5.73615e+002 3.39468e+001
7.22000e+000 2.34462e+002 2.88711e+001
7.25000e+000 2.61231e+002 2.90993e+001
7.28000e+000 5.73846e+002 3.47873e+001
7.31000e+000 7.10000e+002 3.76032e+001
7.34000e+000 4.13000e+002 3.20780e+001
7.37000e+000 2.08308e+002 2.71973e+001
7.40000e+000 2.45615e+002 3.02057e+001
7.43000e+000 5.13769e+002 3.40622e+001
7.46000e+000 4.76769e+002 3.21750e+001
7.49000e+000 2.57077e+002 2.93756e+001
7.52000e+000 1.84077e+002 2.64938e+001
7.55000e+000 2.80769e+002 2.89695e+001
7.58000e+000 5.25462e+002 3.41839e+001
7.61000e+000 4.46923e+002 3.34227e+001
7.64000e+000 2.77154e+002 2.80151e+001
7.67000e+000 1.49385e+002 2.67323e+001
7.70000e+000 3.09000e+002 3.04138e+001
7.73000e+000 4.62308e+002 3.28891e+001
7.76000e+000 3.30538e+002 2.88351e+001
7.79000e+000 1.78077e+002 2.63804e+001
7.82000e+000 1.79692e+002 2.81480e+001
7.85000e+000 3.49692e+002 3.17224e+001
7.88000e+000 4.76615e+002 3.24867e+001
7.91000e+000 3.11231e+002 3.06720e+001
7.94000e+000 2.18154e+002 2.77461e+001
7.97000e+000 2.13385e+002 2.86813e+001
8.00000e+000 3.40846e+002 3.05476e+001
8.03000e+000 3.55615e+002 3.19747e+001
8.06000e+000 2.15231e+002 2.75094e+001
8.09000e+000 9.29231e+001 2.59822e+001
8.12000e+000 2.26000e+002 2.82489e+001
8.15000e+000 3.06308e+002 2.96933e+001
8.18000e+000 2.87846e+002 2.89163e+001
8.21000e+000 1.42077e+002 2.81411e+001
8.24000e+000 1.52000e+002 2.60768e+001
8.27000e+000 2.38077e+002 2.90504e+001
8.30000e+000 3.56538e+002 3.00243e+001
8.33000e+000 2.41154e+002 2.81575e+001
8.36000e+000 1.42769e+002 2.72989e+001
8.39000e+000 1.26615e+002 2.57174e+001
8.42000e+000 2.17923e+002 2.90530e+001
8.45000e+000 2.78615e+002 2.92811e+001
8.48000e+000 1.65231e+002 2.65851e+001
8.51000e+000 9.90000e+001 2.59037e+001
8.54000e+000 1.82231e+002 2.77086e+001
8.57000e+000 2.56385e+002 2.94213e+001
8.60000e+000 2.92769e+002 2.91759e+001
8.63000e+000 2.21000e+002 2.81603e+001
8.66000e+000 1.18385e+002 2.61460e+001
8.69000e+000 1.62000e+002 2.78927e+001
8.72000e+000 2.03538e+002 2.81507e+001
8.75000e+000 1.88154e+002 2.79973e+001
8.78000e+000 1.37923e+002 2.68342e+001
8.81000e+000 1.11308e+002 2.62048e+001
8.84000e+000 2.15462e+002 2.85401e+001
8.87000e+000 2.80308e+002 2.77073e+001
8.90000e+000 2.02000e+002 2.93598e+001
8.93000e+000 1.32077e+002 2.79629e+001
8.96000e+000 1.24154e+002 2.68299e+001
8.99000e+000 2.48385e+002 2.92851e+001
9.02000e+000 2.98538e+002 3.19290e+001
9.05000e+000 2.68923e+002 2.99178e+001
9.08000e+000 1.99769e+002 2.90900e+001
9.11000e+000 1.22385e+002 2.93873e+001
9.14000e+000 3.27769e+002 3.19097e+001
9.17000e+000 4.46308e+002 3.70634e+001
9.20000e+000 7.81385e+002 4.22684e+001
9.23000e+000 1.30915e+003 4.93239e+001
9.26000e+000 2.10892e+003 6.08529e+001
9.29000e+000 2.97615e+003 6.96265e+001
9.32000e+000 3.66108e+003 7.56236e+001
9.35000e+000 3.66615e+003 7.64581e+001
9.38000e+000 3.08523e+003 7.09561e+001
9.41000e+000 2.13262e+003 5.95599e+001
9.44000e+000 1.13215e+003 4.84133e+001
9.47000e+000 4.07615e+002 3.53608e+001
9.50000e+000 1.04308e+002 2.77073e+001
9.53000e+000 9.04615e+001 2.70839e+001
9.56000e+000 1.84462e+002 2.87670e+001
9.59000e+000 1.91077e+002 2.82298e+001
9.62000e+000 1.02923e+002 2.70014e+001
9.65000e+000 6.29231e+001 2.53984e+001
9.68000e+000 1.52308e+001 2.35960e+001
9.71000e+000 1.34615e+001 2.38440e+001
9.74000e+000 6.15385e+001 2.37163e+001
9.77000e+000 5.60769e+001 2.39567e+001
9.80000e+000 2.85385e+001 2.39471e+001
9.83000e+000 2.33077e+001 2.44682e+001
9.86000e+000 4.53077e+001 2.30801e+001
9.89000e+000 2.40000e+001 2.34947e+001
9.92000e+000 5.33846e+001 2.39711e+001
9.95000e+000 8.55385e+001 2.42170e+001
9.98000e+000 6.61538e+001 2.48565e+001
1.00100e+001 6.26923e+001 2.33090e+001
